timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1718114400,Jun 11 2024 - 2:00pm,complete,N/A,Azerbaijan,Kazakhstan,Bence Csonka,N/A,1.33,1.00,1.75,0.75,3,2,5,3,1,2,"42,51,73","2,28",8,4,0,0,2,0,0,0,0,2,25,10,9,4,6,6,4,12,50,50,2.29,1.18,2.17,1.31,2.50,67,84,50,17,0,17,67,50,84,12.83,2.67,2.32,3.26,3.06,1.39,2.18,3.99,6.55,1.91,1.80,Bakı Olimpiya Stadionu
1718121600,Jun 11 2024 - 4:00pm,complete,N/A,San Marino,Cyprus,Ishmael Barbara,N/A,0.33,0.33,0.20,1.00,1,4,5,1,0,1,"81","45'2,53,54,83",5,10,2,0,0,0,0,2,0,0,8,21,5,11,2,5,17,16,50,50,1.18,1.27,1.07,2.38,2.67,50,67,50,50,17,34,84,17,67,9.33,3.00,9.50,4.75,1.29,1.25,1.85,2.20,4.00,2.38,1.53,Stadio Olimpico di Serravalle
1718121600,Jun 11 2024 - 4:00pm,complete,N/A,Moldova,Ukraine,Andrei Florin Chivulete,N/A,2.33,0.50,2.00,1.33,0,4,4,2,0,2,"","2,43,49,55",5,3,0,0,2,0,0,0,0,2,6,14,3,9,3,5,9,13,50,50,1.53,1.34,0.92,2.13,2.84,59,75,59,59,17,42,75,34,50,9.50,2.50,7.50,3.60,1.44,1.25,1.80,3.10,6.00,2.00,1.73,N/A
1718121600,Jun 11 2024 - 4:00pm,complete,N/A,Belarus,Israel,Tamás Bognár,N/A,0.33,0.00,0.25,1.50,0,4,4,3,0,3,"","6,18,36,82",0,2,2,1,1,0,1,2,0,1,7,9,2,7,5,1,14,11,50,50,0.77,1.08,0.77,1.32,2.50,0,84,67,17,0,84,84,17,17,8.33,2.00,3.80,3.10,1.90,1.38,2.10,3.70,7.80,1.91,1.80,Szusza Ferenc Stadion
1718121600,Jun 11 2024 - 4:00pm,complete,N/A,Malta,Greece,Alan Kijas,N/A,0.67,0.00,0.50,1.50,0,2,2,2,0,2,"","7,15",5,4,0,0,1,0,0,0,1,0,14,28,4,10,5,12,9,10,50,50,1.09,1.37,1.21,2.75,3.50,84,84,84,34,17,17,84,84,84,5.67,4.67,7.00,4.20,1.36,1.25,1.85,3.10,5.50,2.20,1.62,Ta'Qali National Stadium
1718131500,Jun 11 2024 - 6:45pm,complete,N/A,Portugal,Republic of Ireland,Chris Kavanagh,N/A,1.50,1.33,1.80,1.00,3,0,3,1,1,0,"18,50,60","",7,2,0,0,0,0,0,0,0,0,21,6,10,2,4,2,6,9,69,31,1.83,0.83,2.01,0.55,2.92,54,67,54,25,25,42,71,50,67,9.50,2.08,1.25,6.00,9.00,1.18,1.52,2.25,4.50,2.20,1.62,N/A
1718131500,Jun 11 2024 - 6:45pm,complete,N/A,Northern Ireland,Andorra,Jason Barcelo,N/A,1.33,0.33,1.75,0.20,2,0,2,2,2,0,"16,23","",8,0,2,0,3,0,1,1,2,1,18,3,7,0,5,3,12,22,75,25,0.69,0.91,1.64,0.26,2.84,50,67,33,33,33,50,100,17,33,3.67,2.00,1.20,5.50,15.00,1.36,1.91,4.00,8.00,3.00,1.36,N/A
1718150400,Jun 12 2024 - 12:00am,complete,N/A,Chile,Paraguay,Pablo Echavarría,N/A,1.50,1.00,2.00,1.33,3,0,3,2,2,0,"17,37,53","",0,5,1,0,1,0,1,0,1,0,11,20,6,3,3,11,10,14,44,56,1.18,1.07,1.15,1.48,2.00,25,50,50,25,25,25,50,50,50,9.00,3.00,1.75,3.40,4.50,1.42,2.30,4.33,8.50,2.10,1.67,Nacional
1718233200,Jun 12 2024 - 11:00pm,complete,N/A,USMNT,Brazil,N/A,N/A,0.00,2.33,0.40,2.00,1,1,2,2,1,1,"26","17",0,9,0,0,1,0,0,0,1,0,13,27,8,13,3,11,14,13,43,57,1.24,1.37,1.48,2.87,3.75,59,59,59,59,59,42,84,59,75,5.17,4.33,8.00,5.00,1.36,1.16,1.48,2.35,4.00,1.67,2.10,N/A
1718238600,Jun 13 2024 - 12:30am,complete,N/A,Ecuador,Bolivia,Lukasz Szpala,N/A,1.00,1.00,1.80,0.60,3,1,4,2,2,0,"18,25,70","88",3,5,2,0,5,0,0,2,2,3,19,17,12,6,5,9,10,16,55,45,1.11,1.18,2.22,1.69,2.00,17,50,17,17,17,0,84,17,67,7.33,2.66,1.29,5.25,7.50,1.13,1.80,2.20,5.60,2.38,1.53,N/A
1718409600,Jun 15 2024 - 12:00am,complete,N/A,Argentina,Guatemala,Joe Dickerson,N/A,3.00,0.50,3.00,0.43,4,1,5,3,2,1,"12,39,66,77","4",7,1,2,0,1,0,1,1,1,0,23,7,11,2,9,4,11,11,72,28,2.38,1.19,2.35,0.65,1.96,29,59,34,17,0,17,75,17,71,11.00,2.42,1.05,17.00,23.00,1.08,1.36,1.85,3.10,3.25,1.33,N/A
1718411400,Jun 15 2024 - 12:30am,complete,N/A,El Salvador,Peru,N/A,N/A,0.50,2.33,0.83,2.50,0,1,1,1,0,1,"","17",2,6,2,0,0,0,1,1,0,0,17,3,6,2,8,1,15,8,36,64,0.77,1.21,1.44,0.76,2.29,42,84,29,17,17,46,71,29,67,7.66,1.25,10.00,5.00,1.30,1.15,1.85,2.22,2.22,2.25,1.57,N/A
1718485200,Jun 15 2024 - 9:00pm,complete,N/A,Colombia,Bolivia,N/A,N/A,3.00,0.75,3.00,0.60,3,0,3,3,3,0,"5,25,42","",2,1,2,1,1,1,1,2,0,2,18,7,6,5,11,1,15,16,64,36,1.39,1.30,1.91,1.04,3.38,59,59,59,59,46,46,71,59,88,6.08,2.92,1.14,6.50,15.00,1.16,1.53,2.30,4.30,2.50,1.50,N/A
1718566200,Jun 16 2024 - 7:30pm,complete,N/A,Ecuador,Honduras,Ismael Alexander Cornejo,N/A,1.50,0.50,1.80,0.33,2,1,3,2,1,1,"8,89","29",6,1,2,0,2,0,0,2,0,2,15,10,10,5,3,4,12,17,71,29,1.39,2.01,1.98,1.17,2.13,38,88,13,13,0,13,75,38,88,8.75,2.00,1.55,4.00,5.50,1.25,1.91,3.00,6.50,2.50,1.50,N/A
1718577000,Jun 16 2024 - 10:30pm,complete,N/A,Panama,Paraguay,N/A,N/A,0.00,0.50,0.00,1.33,0,1,1,1,0,1,"","25",7,4,0,0,1,0,0,0,0,1,4,8,0,4,4,4,-1,-1,50,50,0.00,1.28,0.71,1.00,0.75,0,25,25,0,0,25,25,0,25,5.00,1.50,2.80,3.00,2.35,1.50,2.40,4.20,8.00,2.10,1.67,Estadio Rommel Fernández Gutiérrez
1722133800,Jul 28 2024 - 2:30am,complete,N/A,Guatemala,El Salvador,N/A,N/A,0.40,0.40,0.43,0.83,0,1,1,0,0,0,"","83",2,1,1,0,3,0,0,1,1,2,5,9,3,4,2,5,-1,-1,50,50,1.05,0.94,0.71,1.07,2.00,40,70,20,10,10,20,70,20,80,5.75,2.20,2.45,3.30,2.50,1.25,1.90,3.30,6.00,1.73,2.00,N/A
1724774400,Aug 27 2024 - 4:00pm,complete,N/A,Jordan,North Korea,N/A,N/A,1.50,0.00,1.75,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,50,50,50,25,25,25,50,50,50,14.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Abdullah International Stadium
1724947200,Aug 29 2024 - 4:00pm,complete,N/A,Jordan,North Korea,N/A,N/A,1.33,1.00,1.75,0.50,2,1,3,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.67,34,34,34,17,17,17,34,34,34,14.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Abdullah International Stadium
1725231600,Sep 01 2024 - 11:00pm,complete,N/A,Uruguay,Guatemala,Fernando Hernández Gómez,N/A,1.33,0.33,1.25,0.43,1,1,2,1,1,0,"21","67",-1,-1,2,0,2,0,0,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,0.98,0.00,0.00,2.08,33,59,42,25,9,25,59,25,75,7.53,2.83,4.50,3.75,1.57,0.00,1.95,0.00,0.00,1.91,1.80,Estadio Campeón del Siglo
1725260400,Sep 02 2024 - 7:00am,complete,N/A,Fiji,Solomon Islands,N/A,N/A,1.50,1.50,1.75,0.75,1,0,1,0,0,0,"81","",5,6,-1,-1,-1,-1,-1,-1,-1,-1,13,6,7,4,6,2,-1,-1,50,50,0.00,0.00,1.69,0.99,2.50,50,100,50,0,0,0,50,0,50,0.00,-2.00,1.68,3.26,4.01,1.30,1.87,3.34,6.70,1.57,2.25,N/A
1725438600,Sep 04 2024 - 8:30am,complete,N/A,Lebanon,Tajikistan,N/A,N/A,0.00,3.00,1.00,1.33,1,0,1,1,1,0,"13","",4,2,-1,-1,-1,-1,-1,-1,-1,-1,3,0,2,0,1,0,-1,-1,50,50,0.00,0.00,0.41,0.17,2.00,50,50,50,0,0,50,50,0,100,0.00,-2.00,2.93,3.17,2.43,1.39,2.25,4.15,8.20,1.91,1.80,Stadium Nasional Bukit Jalil
1725454800,Sep 04 2024 - 1:00pm,complete,N/A,Malaysia,Philippines,N/A,N/A,1.00,0.00,2.33,0.50,2,1,3,2,1,1,"43,73","28",4,2,0,0,1,0,0,0,0,1,7,5,4,3,3,2,-1,-1,52,48,0.00,0.00,0.84,0.60,2.00,50,50,50,50,0,0,50,50,50,0.00,-1.00,1.33,4.50,9.50,1.24,1.85,2.93,5.50,2.25,1.57,Stadium Nasional Bukit Jalil
1725465600,Sep 04 2024 - 4:00pm,complete,N/A,Gibraltar,Andorra,N/A,N/A,0.50,0.25,1.33,0.20,1,0,1,1,1,0,"18","",5,6,1,0,3,0,0,1,0,3,5,10,2,3,3,7,10,16,50,50,0.34,0.75,1.09,1.95,1.75,13,63,13,13,13,25,50,38,38,2.75,2.25,3.60,2.60,2.30,1.62,3.50,5.80,11.50,2.50,1.50,Victoria Stadium
1725519600,Sep 05 2024 - 7:00am,complete,N/A,Solomon Islands,Hong Kong,N/A,N/A,1.00,1.00,0.75,1.40,0,3,3,2,0,2,"","22,45,46",3,2,-1,-1,-1,-1,-1,-1,-1,-1,6,19,3,13,3,6,-1,-1,50,50,0.99,0.00,0.85,2.50,2.17,50,67,50,0,0,17,50,0,50,6.00,-2.00,3.80,3.40,1.80,1.33,2.02,3.50,8.00,1.87,1.90,N/A
1725537600,Sep 05 2024 - 12:00pm,complete,N/A,Bhutan,Bangladesh,N/A,N/A,0.00,0.00,0.75,1.50,0,1,1,1,0,1,"","5",5,12,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,2,2,0,-1,-1,50,50,1.15,0.00,0.46,0.54,2.00,0,50,25,25,25,0,25,50,50,5.50,-1.00,2.20,3.25,2.90,1.35,2.20,3.92,6.55,1.87,1.90,Changlimithang National Stadium
1725541200,Sep 05 2024 - 1:00pm,complete,N/A,Vietnam,Russia,Suhaizi bin Shukri,N/A,0.00,3.00,0.00,3.00,0,3,3,1,0,1,"","24,61,77",2,2,0,0,1,0,0,0,1,0,8,15,2,7,5,3,4,17,45,55,0.00,1.95,0.78,1.46,3.50,50,100,100,50,0,50,100,100,100,5.50,-1.00,10.75,5.40,1.25,1.21,1.70,2.72,4.90,2.25,1.60,Sân vận động quốc gia Mỹ Đình (My Dinh National Stadium)
1725739200,Sep 07 2024 - 8:00pm,complete,N/A,USMNT,Canada,N/A,N/A,0.33,0.50,0.40,1.25,1,2,3,1,0,1,"66","17,58",2,7,1,0,1,0,0,1,0,1,9,18,6,8,3,6,15,10,58,42,1.32,0.72,1.17,1.84,2.50,34,59,42,42,17,34,50,42,42,5.33,1.67,1.95,3.25,4.10,1.30,2.10,3.80,8.00,1.83,1.83,Children's Mercy Park
1725757200,Sep 08 2024 - 1:00am,complete,N/A,Mexico,New Zealand,Joe Dickerson,N/A,1.00,0.50,1.40,0.50,3,0,3,1,1,0,"5,53,57","",5,4,2,0,2,0,0,2,0,2,14,2,7,0,6,0,10,11,56,44,1.11,0.99,1.64,0.22,1.92,17,34,34,34,17,17,59,17,50,10.67,3.17,1.33,5.00,9.00,1.25,1.75,3.10,6.00,2.25,1.57,N/A
1725764400,Sep 08 2024 - 3:00am,complete,N/A,Hong Kong,Fiji,N/A,N/A,1.50,2.00,1.40,1.75,1,1,2,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.50,1.69,0.00,0.00,2.25,42,71,54,0,0,25,54,0,59,7.00,-2.00,5.75,4.00,1.44,0.00,1.90,0.00,0.00,2.00,1.73,Churchill Park
1725784200,Sep 08 2024 - 8:30am,complete,N/A,Philippines,Tajikistan,N/A,N/A,0.00,1.50,0.50,1.33,0,0,0,0,0,0,"","",8,3,-1,-1,-1,-1,-1,-1,-1,-1,11,9,7,3,4,6,-1,-1,50,50,0.60,0.17,1.59,1.05,2.50,75,75,75,0,0,75,100,0,75,4.00,0.00,5.50,4.33,1.42,0.00,2.00,0.00,0.00,2.25,1.57,Stadium Nasional Bukit Jalil
1725796800,Sep 08 2024 - 12:00pm,complete,N/A,Bhutan,Bangladesh,N/A,N/A,0.00,3.00,0.75,1.50,1,0,1,0,0,0,"90'1","",5,6,-1,-1,-1,-1,-1,-1,-1,-1,15,8,6,0,9,8,-1,-1,50,50,0.92,0.54,1.91,1.01,2.00,0,34,17,17,17,0,84,34,34,17.33,-2.00,2.88,3.10,2.20,1.57,2.70,5.90,11.00,2.25,1.57,Changlimithang National Stadium
1725800400,Sep 08 2024 - 1:00pm,complete,N/A,Malaysia,Lebanon,N/A,N/A,2.00,1.50,2.33,1.00,1,0,1,1,1,0,"33","",5,2,-1,-1,-1,-1,-1,-1,-1,-1,9,5,5,2,4,3,-1,-1,50,50,0.84,0.41,1.23,0.64,2.25,50,50,50,25,0,25,75,25,75,8.00,-1.50,1.55,3.80,4.75,0.00,2.20,0.00,0.00,2.25,1.57,Stadium Nasional Bukit Jalil
1725890400,Sep 09 2024 - 2:00pm,complete,N/A,India,Syria,N/A,N/A,0.00,1.00,0.00,1.67,0,3,3,1,0,1,"","7,77,90'6",7,2,1,0,2,0,0,1,2,0,19,15,6,6,13,9,-1,-1,50,50,0.00,0.00,2.28,1.84,1.50,50,50,25,25,0,0,25,50,50,0.00,-1.00,4.60,2.88,1.95,1.65,4.65,0.00,0.00,0.00,0.00,N/A
1725973200,Sep 10 2024 - 1:00pm,complete,N/A,Vietnam,Thailand,Suhaizi bin Shukri,N/A,0.00,0.00,0.00,1.50,1,2,3,3,1,2,"21","26,40",3,2,1,0,1,0,1,0,1,0,10,6,5,4,2,2,13,18,57,43,0.78,0.62,1.11,0.93,4.00,25,100,100,50,50,0,50,100,100,5.00,1.50,2.35,3.30,2.70,1.35,2.20,3.73,6.50,1.87,1.90,Sân vận động quốc gia Mỹ Đình (My Dinh National Stadium)
1725984000,Sep 10 2024 - 4:00pm,complete,N/A,Moldova,San Marino,Dmitriy Kubryak,N/A,1.75,0.25,2.00,0.20,1,0,1,1,1,0,"10","",5,1,2,0,6,0,0,2,2,4,6,2,3,0,3,2,16,12,50,50,1.33,1.15,1.34,0.39,3.50,50,88,75,75,25,50,88,50,88,9.33,2.75,1.14,7.00,11.00,1.17,1.85,2.51,4.55,2.88,1.40,Stadionul Zimbru
1726009200,Sep 10 2024 - 11:00pm,complete,N/A,USMNT,New Zealand,N/A,N/A,0.25,0.33,0.40,0.50,1,1,2,0,0,0,"69","89",7,0,1,0,3,0,0,1,1,2,7,5,2,2,4,1,12,15,50,50,1.28,0.73,1.21,0.49,2.17,38,54,42,13,13,25,84,42,42,6.25,3.08,1.29,5.00,7.50,1.20,1.67,2.63,5.00,2.10,1.67,N/A
1726016400,Sep 11 2024 - 1:00am,complete,N/A,Mexico,Canada,Víctor Rivas,N/A,1.50,1.33,1.40,1.25,0,0,0,0,0,0,"","",6,5,3,0,3,0,2,1,0,3,14,9,4,2,7,4,24,19,52,48,1.25,1.09,1.19,0.79,2.79,29,71,71,42,13,13,54,59,84,10.58,2.00,3.00,3.15,2.40,1.42,2.18,4.28,8.00,1.91,1.80,N/A
1728471600,Oct 09 2024 - 11:00am,canceled,N/A,Vietnam,India,N/A,N/A,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.95,2.28,0.00,0.00,3.00,34,100,100,0,0,17,100,84,84,9.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sân vận động quốc gia Mỹ Đình (My Dinh National Stadium)
1728552600,Oct 10 2024 - 9:30am,incomplete,N/A,Myanmar,Sri Lanka,N/A,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.71,0.00,0.00,0.50,0,13,0,0,0,0,13,13,25,5.67,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Thuwanna YTC Stadium
1728579600,Oct 10 2024 - 5:00pm,incomplete,N/A,Malta,Turkmenistan,N/A,N/A,0.50,0.00,0.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12,0.00,0.00,0.00,2.75,25,88,25,25,13,25,88,25,75,3.25,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ta'Qali National Stadium
1728581400,Oct 10 2024 - 5:30pm,incomplete,N/A,Liechtenstein,Hong Kong,N/A,N/A,0.50,1.40,0.50,1.40,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.34,2.50,0.00,0.00,2.33,43,78,55,13,0,45,68,25,45,3.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Rheinpark Stadion
1728648000,Oct 11 2024 - 12:00pm,incomplete,N/A,Cambodia,Taiwan,N/A,N/A,0.75,0.00,0.75,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,0.00,0.00,0.00,1.50,25,50,25,13,13,25,50,25,25,3.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1728730800,Oct 12 2024 - 11:00am,incomplete,N/A,Vietnam,India,N/A,N/A,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.95,2.28,0.00,0.00,3.00,34,100,100,0,0,17,100,84,84,9.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1728730800,Oct 12 2024 - 11:00am,canceled,N/A,India,Lebanon,N/A,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.28,0.53,0.00,0.00,2.00,0,50,50,0,0,0,84,50,67,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1728781200,Oct 13 2024 - 1:00am,incomplete,N/A,USMNT,Panama,N/A,N/A,0.40,0.00,0.40,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.27,0.71,0.00,0.00,1.90,40,40,20,10,10,20,90,30,30,10.20,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Robert F. Kennedy Memorial Stadium
1728811800,Oct 13 2024 - 9:30am,incomplete,N/A,Myanmar,Sri Lanka,N/A,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.71,0.00,0.00,0.50,0,13,0,0,0,0,13,13,25,5.67,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1728835200,Oct 13 2024 - 4:00pm,incomplete,N/A,Andorra,San Marino,N/A,N/A,0.20,0.20,0.20,0.20,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.99,1.00,0.00,0.00,2.50,30,60,40,40,20,40,90,20,40,7.20,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadi Nacional
1728885600,Oct 14 2024 - 6:00am,incomplete,N/A,New Zealand,Malaysia,N/A,N/A,0.50,2.33,0.50,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.67,1.03,0.00,0.00,2.09,46,59,46,17,0,17,75,42,59,7.50,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1728990000,Oct 15 2024 - 11:00am,canceled,N/A,Vietnam,Lebanon,N/A,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.95,0.53,0.00,0.00,2.00,34,50,50,0,0,17,84,34,50,5.50,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1728993600,Oct 15 2024 - 12:00pm,incomplete,N/A,Hong Kong,Cambodia,N/A,N/A,1.40,0.75,1.40,0.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.50,1.29,0.00,0.00,2.70,55,90,55,13,13,45,80,25,45,5.75,-0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Hong Kong Football Club Stadium
1729035000,Oct 15 2024 - 11:30pm,incomplete,N/A,Canada,Panama,N/A,N/A,1.25,0.00,1.25,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.02,0.71,0.00,0.00,1.38,13,25,25,13,0,0,63,25,25,11.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1729045800,Oct 16 2024 - 2:30am,incomplete,N/A,Mexico,USMNT,N/A,N/A,1.40,0.40,1.40,0.40,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.24,1.27,0.00,0.00,2.70,50,70,50,30,20,30,70,50,70,9.40,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio AKRON
1731585600,Nov 14 2024 - 12:00pm,incomplete,N/A,Hong Kong,Philippines,N/A,N/A,1.40,0.50,1.40,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.50,1.09,0.00,0.00,1.95,55,65,55,0,0,45,55,0,45,7.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Hong Kong Football Club Stadium
1731607200,Nov 14 2024 - 6:00pm,incomplete,N/A,Malta,Liechtenstein,N/A,N/A,0.50,0.50,0.50,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12,0.34,0.00,0.00,2.88,38,75,50,38,13,50,75,50,50,4.25,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ta'Qali National Stadium
1731974400,Nov 19 2024 - 12:00am,incomplete,N/A,India,Malaysia,N/A,N/A,0.00,2.33,0.00,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.28,1.03,0.00,0.00,2.84,34,84,84,17,0,17,100,67,84,11.50,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Buriram Stadium
1732017600,Nov 19 2024 - 12:00pm,incomplete,N/A,Hong Kong,Mauritius,N/A,N/A,1.40,0.00,1.40,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.50,0.00,0.00,0.00,1.20,30,40,30,0,0,20,30,0,20,2.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mong Kok Stadium
1732045500,Nov 19 2024 - 7:45pm,incomplete,N/A,Gibraltar,Moldova,N/A,N/A,1.33,2.00,1.33,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.59,1.33,0.00,0.00,2.10,20,57,30,30,10,20,67,47,57,6.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Victoria Stadium
